"variable","est","grad","obj","iter","convg","run_time","faboup_iter","faboup_convg","update_type","max_faboup_iter"
"lambda_1",0.835209003810092,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_2",1.05584765754283,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_3",0.876475190348888,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_4",1.16724101461106,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_5",0.823403319109195,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_6",1.27914466127582,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_7",0.989393359520575,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_8",1.15617432784307,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_9",0.92381674056157,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_10",1.20426401041036,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_11",0.948919344532572,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_12",1.23426068461362,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_13",1.00742246422908,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_14",1.16996913800595,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_15",0.867506705328471,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_16",1.03775318202097,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_17",1.23890783671044,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_18",1.06065552558798,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_1",0.10262928,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_2",0.14863912,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_3",0.24889527,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_4",0.50936521,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_5",0.1852587,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_6",0.1940305,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_7",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_8",0.5373298,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_9",0.4170812,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_10",0.439084,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_11",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_12",0.7960975,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_13",0.3886648,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_14",0.11936357,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_15",0.1777495,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_16",0.230179,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_17",0.4416387,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_u_18",0.18886835,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_1",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_2",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_3",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_4",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_5",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_6",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_7",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_8",0.1074182,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_9",0.1024044,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_10",0.1041594,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_11",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_12",0.1069374,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_13",0.1010617,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_14",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_15",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_16",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_17",0.1023555,NA,NA,NA,NA,NA,0,0,"block",200
"sigma2_e_18",0.1,NA,NA,NA,NA,NA,0,0,"block",200
"theta_ou_11",0.919910918925958,NA,NA,NA,NA,NA,0,0,"block",200
"theta_ou_21",0.53153868691055,NA,NA,NA,NA,NA,0,0,"block",200
"theta_ou_12",0.429670713989224,NA,NA,NA,NA,NA,0,0,"block",200
"theta_ou_22",1.05427487921722,NA,NA,NA,NA,NA,0,0,"block",200
"sigma_ou_11",1.19223232952533,NA,NA,NA,NA,NA,0,0,"block",200
"sigma_ou_22",1.26132828852912,NA,NA,NA,NA,NA,0,0,"block",200
"lambda_1",0.806761977133551,0.124708528788343,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_2",1.02462638306851,-0.0218284376782771,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_3",0.85454248626515,-0.0122112169086064,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_4",1.14264761937002,-0.00924964366558245,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_5",0.800435635142086,-0.0172775541202185,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_6",1.24445689565299,-0.0267383122983751,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_7",0.955025124612707,-0.0332617783282723,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_8",1.13153117472776,0.0133871130968179,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_9",0.903010987203661,-0.00490458263003646,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_10",1.18402312464048,0.00385081925347386,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_11",0.916026964313194,0.0450287154299437,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_12",1.21628514096938,0.0392490881817966,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_13",0.990336788484155,-0.0164340380249788,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_14",1.13966068999354,0.00641872000231924,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_15",0.847672006401696,-0.00624533431773244,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_16",1.01609343126663,-0.0146465416503696,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_17",1.21735081538398,-0.0110974810654849,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"lambda_18",1.03669472641111,-0.0101754192139971,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_1",0.114461854455242,-0.00753611225442645,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_2",0.173371655968818,0.00790357409986997,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_3",0.265234221120043,0.00500663903882509,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_4",0.56384515116718,-0.0014368114934538,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_5",0.197286161626519,-0.0072039136254603,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_6",0.247592409993275,0.00638387768695957,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_7",0.0999816065215648,-0.0337570739639384,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_8",0.582756512016337,0.00417119521719035,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_9",0.44230878634588,0.00450838237910123,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_10",0.487268893595656,0.000835090235305763,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_11",0.0562772489008934,-0.0130147217939626,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_12",0.858988211850029,0.00930364403131397,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_13",0.419258591028028,0.00273461246378461,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_14",0.13144236867145,-0.0184163540037912,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_15",0.195930733950898,-0.000248033174750138,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_16",0.258799870744053,-0.00516322388072533,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_17",0.488404013147135,0.00117433716227171,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_u_18",0.214536300081339,-0.00223886980619616,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_1",0.0945347394285745,-0.0326078235691894,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_2",0.101009422963108,0.0104470147844198,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_3",0.0955556666147091,-0.032532946184638,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_4",0.0963292028542921,-0.00381010065633808,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_5",0.0991390811398141,-0.00602656790872361,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_6",0.0998069759583201,0.065672702468517,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_7",0.0949017779123277,-0.0619402572046697,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_8",0.105926751267312,-0.025237902625821,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_9",0.103346957805392,0.0161804974583055,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_10",0.102634443655255,-0.0168137642038012,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_11",0.095502852617329,-0.0364624887476446,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_12",0.0991094368614039,0.0217104929057054,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_13",0.100242612726808,-0.00947573135973784,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_14",0.104851348674378,0.043238205720665,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_15",0.102283217253249,0.00971902051656717,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_16",0.0986118344763586,-0.025639116614778,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_17",0.102452387237025,-0.0182924690332707,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"sigma2_e_18",0.0997445048005298,-0.00411556002023658,-16143.4019107929,42,1,499.727481603622,1,0,"block",200
"theta_ou_11",0.925098783917644,NA,-16143.7107033383,29,0,632.121221780777,1,0,"block",200
"theta_ou_21",0.530266615988272,NA,-16143.7107033383,29,0,632.121221780777,1,0,"block",200
"theta_ou_12",0.419186123217009,NA,-16143.7107033383,29,0,632.121221780777,1,0,"block",200
"theta_ou_22",1.05939210233667,NA,-16143.7107033383,29,0,632.121221780777,1,0,"block",200
"sigma_ou_11",1.19703818048937,NA,-16143.7107033383,29,0,632.121221780777,1,0,"block",200
"sigma_ou_22",1.25626630453021,NA,-16143.7107033383,29,0,632.121221780777,1,0,"block",200
"lambda_1",0.802574169073331,0.000229459046078573,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_2",1.01931621266297,-0.00560908399507154,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_3",0.850111070314325,0.00569089998342132,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_4",1.1367121189894,0.00625586300352987,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_5",0.796286688364758,0.00560318892788969,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_6",1.23799878289403,0.00374271562160833,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_7",0.950083800826654,-0.0170619216629841,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_8",1.12564921369903,-0.00238659538847363,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_9",0.898321034244037,0.00187928210369059,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_10",1.17893504152671,0.0101987430834412,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_11",0.912110342922617,0.0138616559344824,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_12",1.21105373534075,-0.00741010128377484,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_13",0.986081270726229,-0.00930307538290887,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_14",1.1347684154494,-0.00556718231785158,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_15",0.844032746449316,0.000838595293679578,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_16",1.01173067715216,-0.00493762987952384,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_17",1.21212014034807,0.0154621645457105,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"lambda_18",1.03224164805612,-0.012617593148089,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_1",0.114537753563212,0.00233241209313471,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_2",0.173307085970221,0.000472790484735778,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_3",0.265039094084468,-0.00136854073054913,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_4",0.563953801337433,0.000744088462207391,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_5",0.197303317890247,0.000303405374871519,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_6",0.247740423814564,0.00240771513294647,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_7",0.100049667301542,0.000973423271698519,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_8",0.583128345884011,0.001432990659445,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_9",0.44224168500029,-8.30807831441877e-05,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_10",0.487136449956099,-5.64388910198419e-05,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_11",0.0562156254406398,0.00245131135682571,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_12",0.858982777611013,0.000315155893447835,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_13",0.419245019347365,5.16004443013402e-05,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_14",0.131532098989869,0.000440163834071156,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_15",0.195979023153559,0.000879163305187445,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_16",0.25876874680984,0.000232966721195608,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_17",0.488355641534066,-0.000259314502955202,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_u_18",0.214650402694935,0.00130796645980975,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_1",0.0945389191107182,0.000312417453612605,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_2",0.101009028500959,-0.000679006557023895,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_3",0.0955552207254883,0.000854682175193258,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_4",0.0963254754951955,0.0012607933754426,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_5",0.0991365917327715,0.000946711106073923,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_6",0.099802844183916,-7.98636579856342e-05,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_7",0.0949010159976725,-0.0013609945743658,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_8",0.10592654707955,-0.00191419257708729,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_9",0.103346878428785,0.000701560476382999,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_10",0.102635525026094,0.000560560139991895,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_11",0.0955038068595376,0.000704576277124787,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_12",0.0991091156087925,0.000120328407580444,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
"sigma2_e_13",0.10024256245485,0.000258761643916604,-16143.8386501468,20,2,505.745111703873,2,0,"block",200
